network,feedback,correlation,outage_size,outage,normal,common,count,cer,runtime_seconds,swaps,quota_verified,lower_bound,solver_residual
18,0.0,0.0,2,"3,4",0.06584344116799623,0.09854176698606931,0.08957542599275273,0.0810812085199403,0.00011350002023391426,5,True,,
18,0.0,0.3,2,"3,4",0.13624052647182852,0.15912935454447966,0.15285291584915806,0.14690696361818933,0.00011350002023391426,5,True,,
18,0.0,0.8,2,"3,4",0.25356900197821564,0.26010866714183034,0.25831539894316696,0.25661655544860446,0.00011350002023391426,5,True,,
18,0.0,0.0,2,"3,5",0.06584344116799623,0.10588707320622116,0.10177310754702017,0.08118649159961973,0.0001433329889550805,7,True,,
18,0.0,0.3,2,"3,5",0.13624052647182852,0.16427106889858603,0.16139129293714527,0.146980661773965,0.0001433329889550805,7,True,,
18,0.0,0.8,2,"3,5",0.25356900197821564,0.26157772838586074,0.26075493525402055,0.2566376120645404,0.0001433329889550805,7,True,,
18,0.0,0.0,2,"4,5",0.06584344116799623,0.09607234854722514,0.10185650876982283,0.08123321302269469,0.00017270899843424559,9,True,,
18,0.0,0.3,2,"4,5",0.13624052647182852,0.15740076163728875,0.16144967379310712,0.1470133667701174,0.00017270899843424559,9,True,,
18,0.0,0.8,2,"4,5",0.25356900197821564,0.2596147834540614,0.26077161549858097,0.25664695634915535,0.00017270899843424559,9,True,,
18,0.4,0.0,1,0,0.17494684212705972,0.19240552331072136,0.20379393523131867,0.19092306584304988,8.779199561104178e-05,4,True,0.19006280318169486,1.0346334630979644e-14
18,0.4,0.3,1,0,0.37442043135249975,0.38664150818106285,0.3946133965254811,0.38560378795369293,8.779199561104178e-05,4,True,0.38500160409074446,1.0346334630979644e-14
18,0.4,0.8,1,0,0.7068764133949001,0.7103681496316325,0.7126458320157519,0.710071658138098,8.779199561104178e-05,4,True,0.7098996056058272,1.0346334630979644e-14
18,0.4,0.0,1,1,0.17494684212705972,0.19240552331072136,0.20441202665518016,0.19085258592029405,7.86669843364507e-05,3,True,0.18871323713904228,3.907985046680551e-14
18,0.4,0.3,1,1,0.37442043135249975,0.38664150818106285,0.39504606052218416,0.3855544520077638,7.86669843364507e-05,3,True,0.38405690786088764,3.907985046680551e-14
18,0.4,0.8,1,1,0.7068764133949001,0.7103681496316325,0.7127694503005243,0.7100575621535469,7.86669843364507e-05,3,True,0.7096296923972967,3.907985046680551e-14
18,0.4,0.0,1,2,0.17494684212705972,0.23369040192471574,0.18473470953607937,0.17452063294335682,9.020799188874662e-05,3,True,0.17067696058275816,1.4210854715202004e-14
18,0.4,0.3,1,2,0.37442043135249975,0.415540923210859,0.38127193853881375,0.3741220849239077,9.020799188874662e-05,3,True,0.3714315142714888,1.4210854715202004e-14
18,0.4,0.8,1,2,0.7068764133949001,0.7186251253544313,0.7088339868767037,0.7067911715581593,9.020799188874662e-05,3,True,0.7060224370860398,1.4210854715202004e-14
18,0.4,0.0,1,3,0.17494684212705972,0.20902525933805943,0.23056305787576933,0.1911555882170233,0.00014033299521543086,6,True,0.1890659907528302,5.329070518200751e-15
18,0.4,0.3,1,3,0.37442043135249975,0.39827532340019944,0.4133517823765966,0.38576655361547424,0.00014033299521543086,6,True,0.3843038353905392,5.329070518200751e-15
18,0.4,0.8,1,3,0.7068764133949001,0.7136920968371002,0.7179996565446424,0.7101181626128928,0.00014033299521543086,6,True,0.7097002431200543,5.329070518200751e-15
18,0.4,0.0,1,4,0.17494684212705972,0.19676630502526316,0.19683975106951168,0.19183085708099265,9.624997619539499e-05,4,True,0.19122759665126354,1.4242404474513893e-14
18,0.4,0.3,1,4,0.37442043135249975,0.3896940553812421,0.3897454676122162,0.38623924182025293,9.624997619539499e-05,4,True,0.3858169595194425,1.4242404474513893e-14
18,0.4,0.8,1,4,0.7068764133949001,0.7112403059745408,0.7112549951833903,0.7102532163856867,9.624997619539499e-05,4,True,0.7101325642997409,1.4242404474513893e-14
18,0.4,0.0,1,5,0.17494684212705972,0.20511167311714237,0.19948411454357018,0.1936509778246364,9.870799840427935e-05,4,True,0.18924265065162713,9.919959781802832e-13
18,0.4,0.3,1,5,0.37442043135249975,0.3955358130455577,0.39159652204405715,0.3875133263408035,9.870799840427935e-05,4,True,0.38442749731969705,9.919959781802832e-13
18,0.4,0.8,1,5,0.7068764133949001,0.7129093795929167,0.7117838678782019,0.7106172405344156,9.870799840427935e-05,4,True,0.7097355750998137,9.919959781802832e-13
18,0.4,0.0,2,"0,1",0.17494684212705972,0.3051661803200076,0.25420246707549987,0.22022569940408127,0.00015437501133419573,7,True,0.21876825279292889,1.794120407794253e-13
18,0.4,0.3,2,"0,1",0.37442043135249975,0.46557396808756324,0.4298993688164079,0.406115631446415,0.00015437501133419573,7,True,0.4050954188186083,1.794120407794253e-13
18,0.4,0.8,2,"0,1",0.7068764133949001,0.7329202810334895,0.7227275383845884,0.7159321848503044,0.00015437501133419573,7,True,0.7156406955280741,1.794120407794253e-13
18,0.4,0.0,2,"0,2",0.17494684212705972,0.3051661803200076,0.274888999072166,0.21329813728557365,0.00021012499928474426,9,True,0.2111954821379441,1.2434497875801753e-14
18,0.4,0.3,2,"0,2",0.37442043135249975,0.46557396808756324,0.44437994121407415,0.4012663379634596,0.00021012499928474426,9,True,0.3997944793601189,1.2434497875801753e-14
18,0.4,0.8,2,"0,2",0.7068764133949001,0.7329202810334895,0.7268648447839211,0.7145466724266027,0.00021012499928474426,9,True,0.7141261413970771,1.2434497875801753e-14
18,0.4,0.0,2,"0,3",0.17494684212705972,0.2565428038925552,0.23092329824174979,0.22060259801593218,0.00014566699974238873,6,True,0.2201430757312756,3.197442310920451e-14
18,0.4,0.3,2,"0,3",0.37442043135249975,0.43153760458834656,0.4136039506327829,0.4063794604747104,0.00014566699974238873,6,True,0.40605779487545096,3.197442310920451e-14
18,0.4,0.8,2,"0,3",0.7068764133949001,0.7231956057479991,0.718071704617838,0.7160075645726746,0.00014566699974238873,6,True,0.7159156601157434,3.197442310920451e-14
18,0.4,0.0,2,"0,4",0.17494684212705972,0.23577548216471803,0.22706574503476076,0.2209597017782507,0.00014958300744183362,5,True,0.22060981325755386,1.0658141036401503e-14
18,0.4,0.3,2,"0,4",0.37442043135249975,0.4170004793788605,0.41090366338789064,0.40662943310833344,0.00014958300744183362,5,True,0.4063845111438458,1.0658141036401503e-14
18,0.4,0.8,2,"0,4",0.7068764133949001,0.7190421414024317,0.7173001939764402,0.7160789853251384,0.00014958300744183362,5,True,0.7160090076209991,1.0658141036401503e-14
18,0.4,0.0,2,"0,5",0.17494684212705972,0.25019080846012254,0.24967691939719533,0.22000268863201367,0.000145500001963228,6,True,0.21934927391560943,1.2263983646569023e-14
18,0.4,0.3,2,"0,5",0.37442043135249975,0.4270912077856437,0.4267314854415947,0.40595952390596757,0.000145500001963228,6,True,0.40550213360448467,1.2263983646569023e-14
18,0.4,0.8,2,"0,5",0.7068764133949001,0.7219252066615126,0.721822428848927,0.7158875826958909,0.000145500001963228,6,True,0.7157568997526101,1.2263983646569023e-14
18,0.4,0.0,2,"1,2",0.17494684212705972,0.3051661803200076,0.23398085050369344,0.2143972452538381,0.0002220410096924752,10,True,0.2108415451473624,7.115006139958478e-14
18,0.4,0.3,2,"1,2",0.37442043135249975,0.46557396808756324,0.41574423721614345,0.40203571354124473,0.0002220410096924752,10,True,0.3995467234667117,7.115006139958478e-14
18,0.4,0.8,2,"1,2",0.7068764133949001,0.7329202810334895,0.7186832150702269,0.7147664940202558,0.0002220410096924752,10,True,0.7140553539989607,7.115006139958478e-14
18,0.4,0.0,2,"1,3",0.17494684212705972,0.2565428038925552,0.24725790024498298,0.22112385908334808,0.00028554099844768643,14,True,0.21918510648683612,1.5170087408478139e-12
18,0.4,0.3,2,"1,3",0.37442043135249975,0.43153760458834656,0.42503817203504607,0.40674434322190167,0.00028554099844768643,14,True,0.40538721640434333,1.5170087408478139e-12
18,0.4,0.8,2,"1,3",0.7068764133949001,0.7231956057479991,0.7213386250184848,0.7161118167861578,0.00028554099844768643,14,True,0.7157240662668555,1.5170087408478139e-12
18,0.4,0.0,2,"1,4",0.17494684212705972,0.23577548216471803,0.2357984489085684,0.22080169572271813,0.00021337499492801726,10,True,0.21932139622100763,3.907985046680551e-14
18,0.4,0.3,2,"1,4",0.37442043135249975,0.4170004793788605,0.4170165560995558,0.4065188288694608,0.00021337499492801726,10,True,0.4054826192182634,3.907985046680551e-14
18,0.4,0.8,2,"1,4",0.7068764133949001,0.7190421414024317,0.7190467347512017,0.716047384114032,0.00021337499492801726,10,True,0.7157513242136898,3.907985046680551e-14
18,0.4,0.0,2,"1,5",0.17494684212705972,0.25019080846012254,0.26084310443758885,0.22197605129317857,0.00018875001114793122,9,True,0.2191276496729763,1.438849039914203e-13
18,0.4,0.3,2,"1,5",0.37442043135249975,0.4270912077856437,0.4345478149698702,0.40734087776878286,0.00018875001114793122,9,True,0.40534699663464147,1.438849039914203e-13
18,0.4,0.8,2,"1,5",0.7068764133949001,0.7219252066615126,0.7240556658570062,0.7162822552281239,0.00018875001114793122,9,True,0.7157125749040835,1.438849039914203e-13
18,0.4,0.0,2,"2,3",0.17494684212705972,0.3663404126302892,0.22831814808662096,0.2127819537707659,0.00017745900549925864,6,True,0.21148993421495674,2.0605739337042905e-13
18,0.4,0.3,2,"2,3",0.37442043135249975,0.5083959307047604,0.41178034552419274,0.40090500950309405,0.00017745900549925864,6,True,0.4000005958140278,2.0605739337042905e-13
18,0.4,0.8,2,"2,3",0.7068764133949001,0.7451551274955462,0.7175506745868124,0.7144434357236411,0.00017745900549925864,6,True,0.7141850318124796,2.0605739337042905e-13
18,0.4,0.0,2,"2,4",0.17494684212705972,0.31802040543848753,0.23594761309281548,0.2120491584491451,0.0001796669967006892,8,True,0.21125188674371698,5.5067062021407764e-14
18,0.4,0.3,2,"2,4",0.37442043135249975,0.47457192567049916,0.41712097102852885,0.4003920527779596,0.0001796669967006892,8,True,0.39983396258415993,5.5067062021407764e-14
18,0.4,0.8,2,"2,4",0.7068764133949001,0.7354911260571855,0.7190765675880514,0.7142968766593172,0.0001796669967006892,8,True,0.7141374223182316,5.5067062021407764e-14
18,0.4,0.0,2,"2,5",0.17494684212705972,0.3506501382829425,0.26899114467670776,0.21236825997655084,0.00016733299707993865,7,True,0.21117214310909968,5.329070518200751e-15
18,0.4,0.3,2,"2,5",0.37442043135249975,0.49741273866161784,0.44025144313725334,0.40061542384714355,0.00016733299707993865,7,True,0.39977814203992784,5.329070518200751e-15
18,0.4,0.8,2,"2,5",0.7068764133949001,0.7420170726260769,0.7256852739048295,0.7143606969647982,0.00016733299707993865,7,True,0.7141214735913082,5.329070518200751e-15
18,0.4,0.0,2,"3,4",0.17494684212705972,0.2677891638364423,0.24226970873094905,0.221435640782608,0.00013195801875554025,5,True,0.22118282276299533,7.105427357601002e-15
18,0.4,0.3,2,"3,4",0.37442043135249975,0.43941005654906756,0.4215464379752225,0.40696259041138366,0.00013195801875554025,5,True,0.40678561779765476,7.105427357601002e-15
18,0.4,0.8,2,"3,4",0.7068764133949001,0.7254448777367767,0.720340986715678,0.7161741731260096,0.00013195801875554025,5,True,0.7161236095220873,7.105427357601002e-15
18,0.4,0.0,2,"3,5",0.17494684212705972,0.28990697492211276,0.27354300672527493,0.2216477655229538,0.00018066700431518257,8,True,0.21992460289287502,1.0444789384130152e-14
18,0.4,0.3,2,"3,5",0.37442043135249975,0.454892524309037,0.4434377465712504,0.4071110777296257,0.00018066700431518257,8,True,0.4059048638885706,1.0444789384130152e-14
18,0.4,0.8,2,"3,5",0.7068764133949001,0.7298684399539109,0.726595646314543,0.7162165980740789,0.00018066700431518257,8,True,0.7158719655480632,1.0444789384130152e-14
18,0.4,0.0,2,"4,5",0.17494684212705972,0.26079287164953013,0.27543746892139986,0.2218869844860329,0.00017841701628640294,8,True,0.22014172466720852,2.952444295809093e-14
18,0.4,0.3,2,"4,5",0.37442043135249975,0.4345126520182291,0.4447638701085379,0.4072785310037811,0.00017841701628640294,8,True,0.406056849130604,2.952444295809093e-14
18,0.4,0.8,2,"4,5",0.7068764133949001,0.724045619299394,0.7269745387537679,0.7162644418666948,0.00017841701628640294,8,True,0.7159153899029299,2.952444295809093e-14
18,0.75,0.0,1,0,0.9909054330987189,1.1016113640368705,1.1541966286192618,1.0966668644082227,0.00011783299851231277,4,True,,
18,0.75,0.3,1,0,2.1754539838451192,2.2529481355018253,2.2897578207094997,2.2494869857617723,0.00011783299851231277,4,True,,
18,0.75,0.8,1,0,4.149701568422455,4.171842754610085,4.182359807526565,4.170853854684356,0.00011783299851231277,4,True,,
18,0.75,0.0,1,1,0.9909054330987189,1.1016113640368705,1.1592243826654383,1.0921943000056211,0.00010041697532869875,5,True,,
18,0.75,0.3,1,1,2.1754539838451192,2.2529481355018253,2.293277248541823,2.246356190679951,0.00010041697532869875,5,True,,
18,0.75,0.8,1,1,4.149701568422455,4.171842754610085,4.1833653583357995,4.169959341803835,0.00010041697532869875,5,True,,
18,0.75,0.0,1,2,0.9909054330987189,1.340877480090782,1.064126344029302,1.0113797730667407,7.20410025678575e-05,3,True,,
18,0.75,0.3,1,2,2.1754539838451192,2.4204344167395635,2.2267086214965293,2.1897860218227345,7.20410025678575e-05,3,True,,
18,0.75,0.8,1,2,4.149701568422455,4.219695977820868,4.164345750608572,4.153796436416058,7.20410025678575e-05,3,True,,
18,0.75,0.0,1,3,0.9909054330987189,1.1934246352119762,1.300134959351764,1.093176254026718,9.466698975302279e-05,5,True,,
18,0.75,0.3,1,3,2.1754539838451192,2.3172174253243996,2.3919146522222507,2.24704355849472,9.466698975302279e-05,5,True,,
18,0.75,0.8,1,3,4.149701568422455,4.190205408845107,4.211547473673064,4.1701557326080545,9.466698975302279e-05,5,True,,
18,0.75,0.0,1,4,0.9909054330987189,1.1236517110043927,1.1240265877092073,1.0967391628835501,9.687498095445335e-05,4,True,,
18,0.75,0.3,1,4,2.1754539838451192,2.268376378379091,2.268638792072462,2.2495375946945013,9.687498095445335e-05,4,True,,
18,0.75,0.8,1,4,4.149701568422455,4.17625082400359,4.176325799344553,4.170868314379421,9.687498095445335e-05,4,True,,
18,0.75,0.0,1,5,0.9909054330987189,1.174018667434338,1.134697771222506,1.1109857372207794,9.733301703818142e-05,5,True,,
18,0.75,0.3,1,5,2.1754539838451192,2.303633247880053,2.27610862053177,2.2595101967305617,9.733301703818142e-05,5,True,,
18,0.75,0.8,1,5,4.149701568422455,4.186324215289578,4.178460036047212,4.173717629246866,9.733301703818142e-05,5,True,,
18,0.75,0.0,2,"0,1",0.9909054330987189,1.7697181083942668,1.4547248477165533,1.277576351503957,0.00014775001909583807,7,True,,
18,0.75,0.3,2,"0,1",2.1754539838451192,2.720622856552003,2.5001275740776046,2.376123626728787,0.00014775001909583807,7,True,,
18,0.75,0.8,2,"0,1",4.149701568422455,4.305464103481564,4.242465451346022,4.207035752103502,0.00014775001909583807,7,True,,
18,0.75,0.0,2,"0,2",0.9909054330987189,1.7697181083942668,1.56503724535163,1.2441947841284515,0.00014387501869350672,7,True,,
18,0.75,0.3,2,"0,2",2.1754539838451192,2.720622856552003,2.5773462524221578,2.352756529565933,0.00014387501869350672,7,True,,
18,0.75,0.8,2,"0,2",4.149701568422455,4.305464103481564,4.264527930873037,4.200359438628401,0.00014387501869350672,7,True,,
18,0.75,0.0,2,"0,3",0.9909054330987189,1.4863771305576192,1.3324454655264695,1.2778278768924205,0.00016037499881349504,8,True,,
18,0.75,0.3,2,"0,3",2.1754539838451192,2.5222841720663505,2.4145320065445453,2.3762996945007107,0.00016037499881349504,8,True,,
18,0.75,0.8,2,"0,3",4.149701568422455,4.248795907914236,4.218009574908004,4.207086057181195,0.00016037499881349504,8,True,,
18,0.75,0.0,2,"0,4",0.9909054330987189,1.3570220294428437,1.3090552050207949,1.2813554599026555,0.00014454100164584816,7,True,,
18,0.75,0.3,2,"0,4",2.1754539838451192,2.431735601286007,2.398158824190573,2.3787690026078754,0.00014454100164584816,7,True,,
18,0.75,0.8,2,"0,4",4.149701568422455,4.2229248876912795,4.213331522806868,4.207791573783242,0.00014454100164584816,7,True,,
18,0.75,0.0,2,"0,5",0.9909054330987189,1.450616818413549,1.4277748677484383,1.280741662945255,0.00012916699051856995,6,True,,
18,0.75,0.3,2,"0,5",2.1754539838451192,2.497251953565501,2.4812625880999235,2.3783393447376953,0.00012916699051856995,6,True,,
18,0.75,0.8,2,"0,5",4.149701568422455,4.241643845485421,4.237075455352398,4.207668814391762,0.00012916699051856995,6,True,,
18,0.75,0.0,2,"1,2",0.9909054330987189,1.7697181083942668,1.3272242535114076,1.2466918719594815,0.00023970898473635316,8,True,,
18,0.75,0.3,2,"1,2",2.1754539838451192,2.720622856552003,2.4108771581340016,2.3545044910476545,0.00023970898473635316,8,True,,
18,0.75,0.8,2,"1,2",4.149701568422455,4.305464103481564,4.2169653325049925,4.200858856194607,0.00023970898473635316,8,True,,
18,0.75,0.0,2,"1,3",0.9909054330987189,1.4863771305576192,1.408543173270608,1.2794089853786343,0.00017183300224132836,7,True,,
18,0.75,0.3,2,"1,3",2.1754539838451192,2.5222841720663505,2.4678004019654423,2.377406470441061,0.00017183300224132836,7,True,,
18,0.75,0.8,2,"1,3",4.149701568422455,4.248795907914236,4.233229116456831,4.207402278878439,0.00017183300224132836,7,True,,
18,0.75,0.0,2,"1,4",0.9909054330987189,1.3570220294428437,1.3545569893742821,1.2804629389473459,0.000129250023746863,6,True,,
18,0.75,0.3,2,"1,4",2.1754539838451192,2.431735601286007,2.430010073238014,2.378144237939159,0.000129250023746863,6,True,,
18,0.75,0.8,2,"1,4",4.149701568422455,4.2229248876912795,4.2224318796775675,4.207613069592179,0.000129250023746863,6,True,,
18,0.75,0.0,2,"1,5",0.9909054330987189,1.450616818413549,1.496190166016346,1.2802120928057275,0.00012762498226948082,6,True,,
18,0.75,0.3,2,"1,5",2.1754539838451192,2.497251953565501,2.5291532968874586,2.3779686456400255,0.00012762498226948082,6,True,,
18,0.75,0.8,2,"1,5",4.149701568422455,4.241643845485421,4.2507585150059795,4.2075629003638575,0.00012762498226948082,6,True,,
18,0.75,0.0,2,"2,3",0.9909054330987189,2.1162142047915142,1.3139123043324403,1.2401175881296873,0.00012708298163488507,6,True,,
18,0.75,0.3,2,"2,3",2.1754539838451192,2.963170124030077,2.4015587937087246,2.3499024923667973,0.00012708298163488507,6,True,,
18,0.75,0.8,2,"2,3",4.149701568422455,4.374763322761013,4.2143029426692,4.199543999428649,0.00012708298163488507,6,True,,
18,0.75,0.0,2,"2,4",0.9909054330987189,1.848609662304142,1.352664740286896,1.2394368206393978,0.00012658399646170437,6,True,,
18,0.75,0.3,2,"2,4",2.1754539838451192,2.775846944288916,2.4286854988768436,2.3494259551235945,0.00012658399646170437,6,True,,
18,0.75,0.8,2,"2,4",4.149701568422455,4.321242414263538,4.22205342986009,4.19940784593059,0.00012658399646170437,6,True,,
18,0.75,0.0,2,"2,5",0.9909054330987189,2.041292806692987,1.5481252063200153,1.2393843963253517,0.00016908301040530205,9,True,,
18,0.75,0.3,2,"2,5",2.1754539838451192,2.9107251453611074,2.5655078251000276,2.3493892581037623,0.00016908301040530205,9,True,,
18,0.75,0.8,2,"2,5",4.149701568422455,4.359779043141309,4.2611455230667135,4.199397361067781,0.00016908301040530205,9,True,,
18,0.75,0.0,2,"3,4",0.9909054330987189,1.5438177039025311,1.390409128911899,1.2819480779011694,0.00010979198850691319,5,True,,
18,0.75,0.3,2,"3,4",2.1754539838451192,2.562492573407788,2.4551065709143463,2.3791838352068346,0.00010979198850691319,5,True,,
18,0.75,0.8,2,"3,4",4.149701568422455,4.260284022583218,4.22960230758509,4.207910097382945,0.00010979198850691319,5,True,,
18,0.75,0.0,2,"3,5",0.9909054330987189,1.676231895386158,1.55765308919905,1.280887381511551,0.00015379200340248644,8,True,,
18,0.75,0.3,2,"3,5",2.1754539838451192,2.655182507446328,2.572177343115351,2.3784413477341024,0.00015379200340248644,8,True,,
18,0.75,0.8,2,"3,5",4.149701568422455,4.286766860879943,4.263051099642521,4.207697958105022,0.00015379200340248644,8,True,,
18,0.75,0.0,2,"4,5",0.9909054330987189,1.5048192171105417,1.5746297777730132,1.2819639357008408,0.00012395900557748973,6,True,,
18,0.75,0.3,2,"4,5",2.1754539838451192,2.535193632653396,2.5840610251171254,2.379194935666605,0.00012395900557748973,6,True,,
18,0.75,0.8,2,"4,5",4.149701568422455,4.2524843252248195,4.266446437357313,4.207913268942879,0.00012395900557748973,6,True,,
19,0.0,0.0,1,0,0.049199990444845805,0.05377148307106256,0.05622189761170561,0.05103088422361812,8.487500599585474e-05,4,True,,
19,0.0,0.3,1,0,0.09776966968764476,0.10096971452599651,0.1026850047044467,0.09905129533278542,8.487500599585474e-05,4,True,,
19,0.0,0.8,1,0,0.17871913509230977,0.17963343361755318,0.18012351652568176,0.1790853138480643,8.487500599585474e-05,4,True,,
19,0.0,0.0,1,1,0.049199990444845805,0.05377148307106256,0.05607657656647437,0.05240811973806922,8.179098949767649e-05,4,True,,
19,0.0,0.3,1,1,0.09776966968764476,0.10096971452599651,0.10258327997278485,0.1000153601929012,8.179098949767649e-05,4,True,,
19,0.0,0.8,1,1,0.17871913509230977,0.17963343361755318,0.18009445231663548,0.1793607609509545,8.179098949767649e-05,4,True,,
19,0.0,0.0,1,2,0.049199990444845805,0.061338503776443724,0.06376307810545352,0.05030073408578306,0.00011583298328332603,7,True,,
19,0.0,0.3,1,2,0.09776966968764476,0.10626662901976335,0.10796383105007015,0.09854019023630084,0.00011583298328332603,7,True,,
19,0.0,0.8,1,2,0.17871913509230977,0.18114683775862936,0.1816317526244314,0.1789392838204972,0.00011583298328332603,7,True,,
19,0.0,0.0,1,3,0.049199990444845805,0.05255588065812718,0.058219493663088116,0.051409333929891964,0.0001260839926544577,8,True,,
19,0.0,0.3,1,3,0.09776966968764476,0.10011879283694174,0.10408332194041443,0.09931621012717716,0.0001260839926544577,8,True,,
19,0.0,0.8,1,3,0.17871913509230977,0.17939031313496606,0.18052303573595826,0.17916100378931912,0.0001260839926544577,8,True,,
19,0.0,0.0,1,4,0.049199990444845805,0.060406533620292815,0.060868852169760915,0.049732460701291115,7.937499321997166e-05,4,True,,
19,0.0,0.3,1,4,0.09776966968764476,0.10561424991045769,0.10593787289508541,0.0981423988671565,7.937499321997166e-05,4,True,,
19,0.0,0.8,1,4,0.17871913509230977,0.18096044372739908,0.18105290743729277,0.17882562914359892,7.937499321997166e-05,4,True,,
19,0.0,0.0,1,5,0.049199990444845805,0.05205554511777885,0.05294374453156583,0.051840241472413236,7.949999417178333e-05,4,True,,
19,0.0,0.3,1,5,0.09776966968764476,0.09976855795869793,0.10039029754834887,0.09961784540694202,7.949999417178333e-05,4,True,,
19,0.0,0.8,1,5,0.17871913509230977,0.1792902460268964,0.17946788590965373,0.17924718529782324,7.949999417178333e-05,4,True,,
19,0.0,0.0,2,"0,1",0.049199990444845805,0.08102477523962454,0.06773360802408362,0.05943879777311535,0.00011137500405311584,5,True,,
19,0.0,0.3,2,"0,1",0.09776966968764476,0.1200470190439899,0.1107432019931113,0.1049368348174335,0.00011137500405311584,5,True,,
19,0.0,0.8,2,"0,1",0.17871913509230977,0.18508409205126564,0.18242585860815735,0.18076689655796369,0.00011137500405311584,5,True,,
19,0.0,0.0,2,"0,2",0.049199990444845805,0.08102477523962454,0.08334275047976417,0.05658654520313935,0.00015445801545865834,8,True,,
19,0.0,0.3,2,"0,2",0.09776966968764476,0.1200470190439899,0.12166960171208763,0.10294025801845023,0.00015445801545865834,8,True,,
19,0.0,0.8,2,"0,2",0.17871913509230977,0.18508409205126564,0.18554768709929348,0.18019644604396845,0.00015445801545865834,8,True,,
19,0.0,0.0,2,"0,3",0.049199990444845805,0.06587983014495304,0.06430534973496346,0.057229225399910884,0.0001553750189486891,8,True,,
19,0.0,0.3,2,"0,3",0.09776966968764476,0.10944555747771983,0.10834342119072721,0.10339013415619032,0.0001553750189486891,8,True,,
19,0.0,0.8,2,"0,3",0.17871913509230977,0.18205510303233124,0.18174020695033338,0.1803249820833229,0.0001553750189486891,8,True,,
19,0.0,0.0,2,"0,4",0.049199990444845805,0.08281497033880425,0.06775206995690067,0.05603756156042558,0.0002122910227626562,12,True,,
19,0.0,0.3,2,"0,4",0.09776966968764476,0.12130015561341573,0.11075612534608326,0.1025559694685506,0.0002122910227626562,12,True,,
19,0.0,0.8,2,"0,4",0.17871913509230977,0.18544213107110144,0.18242955099472075,0.1800866493154258,0.0002122910227626562,12,True,,
19,0.0,0.0,2,"0,5",0.049199990444845805,0.06376509713154606,0.06538768842933028,0.05763340413814752,0.00018316699424758554,10,True,,
19,0.0,0.3,2,"0,5",0.09776966968764476,0.10796524436833495,0.1091010582767839,0.103673059272956,0.00018316699424758554,10,True,,
19,0.0,0.8,2,"0,5",0.17871913509230977,0.18163215642964986,0.18195667468920668,0.18040581783097018,0.00018316699424758554,10,True,,
19,0.0,0.0,2,"1,2",0.049199990444845805,0.08102477523962454,0.07729694878581747,0.05708167652505828,0.00013925001258030534,7,True,,
19,0.0,0.3,2,"1,2",0.09776966968764476,0.1200470190439899,0.11743754052632498,0.10328684994379356,0.00013925001258030534,7,True,,
19,0.0,0.8,2,"1,2",0.17871913509230977,0.18508409205126564,0.18433852676050416,0.18029547230835224,0.00013925001258030534,7,True,,
19,0.0,0.0,2,"1,3",0.049199990444845805,0.06587983014495304,0.0739380537827053,0.05809771258510358,0.0001521660014986992,8,True,,
19,0.0,0.3,2,"1,3",0.09776966968764476,0.10944555747771983,0.11508631402414642,0.10399807518582523,0.0001521660014986992,8,True,,
19,0.0,0.8,2,"1,3",0.17871913509230977,0.18205510303233124,0.18366674775988168,0.18049867952036128,0.0001521660014986992,8,True,,
19,0.0,0.0,2,"1,4",0.049199990444845805,0.08281497033880425,0.07105853135210617,0.05689055582938331,0.00015208299737423658,8,True,,
19,0.0,0.3,2,"1,4",0.09776966968764476,0.12130015561341573,0.11307064832272706,0.10315306545682103,0.00015208299737423658,8,True,,
19,0.0,0.8,2,"1,4",0.17871913509230977,0.18544213107110144,0.18309084327376188,0.18025724816921726,0.00015208299737423658,8,True,,
19,0.0,0.0,2,"1,5",0.049199990444845805,0.06376509713154606,0.061275478444842685,0.058195496679391424,0.00012187499669380486,6,True,,
19,0.0,0.3,2,"1,5",0.09776966968764476,0.10796524436833495,0.1062225112876426,0.10406652405182674,0.00012187499669380486,6,True,,
19,0.0,0.8,2,"1,5",0.17871913509230977,0.18163215642964986,0.18113423269230922,0.1805182363392189,0.00012187499669380486,6,True,,
19,0.0,0.0,2,"2,3",0.049199990444845805,0.0764737335101632,0.07154749007611262,0.0564969008922493,0.00013737499830313027,7,True,,
19,0.0,0.3,2,"2,3",0.09776966968764476,0.11686128983336697,0.11341291942953152,0.10287750700082728,0.00013737499830313027,7,True,,
19,0.0,0.8,2,"2,3",0.17871913509230977,0.18417388370537321,0.1831886350185632,0.1801785171817905,0.00013737499830313027,7,True,,
19,0.0,0.0,2,"2,4",0.049199990444845805,0.10367957338339578,0.07507111927846231,0.05591397626558349,0.0001378330052830279,7,True,,
19,0.0,0.3,2,"2,4",0.09776966968764476,0.1359053777446298,0.11587945987117637,0.1024694597621612,0.0001378330052830279,7,True,,
19,0.0,0.8,2,"2,4",0.17871913509230977,0.1896150516800197,0.1838933608590331,0.18006193225645742,0.0001378330052830279,7,True,,
19,0.0,0.0,2,"2,5",0.049199990444845805,0.07225112710635484,0.06730365280288618,0.057717867869863854,0.0001408749958500266,7,True,,
19,0.0,0.3,2,"2,5",0.09776966968764476,0.11390546535070116,0.11044223333827308,0.10373218388515741,0.0001408749958500266,7,True,,
19,0.0,0.8,2,"2,5",0.17871913509230977,0.18332936242461154,0.1823398675639179,0.1804227105773134,0.0001408749958500266,7,True,,
